7100.000000 -2.817519 0.100340 18.362363
7100.003631 -2.817411 0.100335 18.362361
7100.007263 -2.817304 0.100330 18.362358
7100.010894 -2.817196 0.100326 18.362355
7100.014525 -2.817089 0.100321 18.362352
7100.018156 -2.816981 0.100316 18.362349
7100.021788 -2.816874 0.100311 18.362346
7100.025419 -2.816766 0.100306 18.362344
7100.029050 -2.816659 0.100301 18.362341
7100.032682 -2.816551 0.100296 18.362338
7100.036313 -2.816444 0.100292 18.362335
7100.039944 -2.816336 0.100287 18.362332
7100.043575 -2.816229 0.100282 18.362329
7100.047207 -2.816121 0.100277 18.362326
7100.050838 -2.816014 0.100272 18.362324
7100.054469 -2.815906 0.100267 18.362321
7100.058100 -2.815799 0.100263 18.362318
7100.061732 -2.815691 0.100258 18.362315
7100.065363 -2.815584 0.100253 18.362312
7100.068994 -2.815476 0.100248 18.362309
7100.072626 -2.815369 0.100243 18.362306
7100.076257 -2.815261 0.100239 18.362304
7100.079888 -2.815154 0.100234 18.362301
7100.083519 -2.815046 0.100229 18.362298
7100.087151 -2.814939 0.100224 18.362295
7100.090782 -2.814831 0.100219 18.362292
7100.094413 -2.814724 0.100215 18.362289
7100.098045 -2.814616 0.100210 18.362287
7100.101676 -2.814509 0.100205 18.362284
7100.105307 -2.814402 0.100200 18.362281
7100.108938 -2.814294 0.100195 18.362278
7100.112570 -2.814187 0.100190 18.362275
7100.116201 -2.814079 0.100186 18.362272
7100.119832 -2.813972 0.100181 18.362269
7100.123464 -2.813864 0.100176 18.362267
7100.127095 -2.813757 0.100171 18.362264
7100.130726 -2.813649 0.100167 18.362261
7100.134357 -2.813542 0.100162 18.362258
7100.137989 -2.813434 0.100157 18.362255
7100.141620 -2.813327 0.100152 18.362252
7100.145251 -2.813220 0.100147 18.362249
7100.148882 -2.813112 0.100143 18.362247
7100.152514 -2.813005 0.100138 18.362244
7100.156145 -2.812897 0.100133 18.362241
7100.159776 -2.812790 0.100128 18.362238
7100.163408 -2.812682 0.100123 18.362235
7100.167039 -2.812575 0.100119 18.362232
7100.170670 -2.812467 0.100114 18.362229
7100.174301 -2.812360 0.100109 18.362227
7100.177933 -2.812253 0.100104 18.362224
7100.181564 -2.812145 0.100099 18.362221
7100.185195 -2.812038 0.100095 18.362218
7100.188827 -2.811930 0.100090 18.362215
7100.192458 -2.811823 0.100085 18.362212
7100.196089 -2.811716 0.100080 18.362209
7100.199720 -2.811608 0.100076 18.362207
7100.203352 -2.811501 0.100071 18.362204
7100.206983 -2.811393 0.100066 18.362201
7100.210614 -2.811286 0.100061 18.362198
7100.214246 -2.811178 0.100056 18.362195
7100.217877 -2.811071 0.100052 18.362192
7100.221508 -2.810964 0.100047 18.362189
7100.225139 -2.810856 0.100042 18.362186
7100.228771 -2.810749 0.100037 18.362184
7100.232402 -2.810641 0.100033 18.362181
7100.236033 -2.810534 0.100028 18.362178
7100.239664 -2.810427 0.100023 18.362175
7100.243296 -2.810319 0.100018 18.362172
7100.246927 -2.810212 0.100013 18.362169
7100.250558 -2.810105 0.100009 18.362166
7100.254190 -2.809997 0.100004 18.362164
7100.257821 -2.809890 0.099999 18.362161
7100.261452 -2.809782 0.099994 18.362158
7100.265083 -2.809675 0.099990 18.362155
7100.268715 -2.809568 0.099985 18.362152
7100.272346 -2.809460 0.099980 18.362149
7100.275977 -2.809353 0.099975 18.362146
7100.279609 -2.809245 0.099970 18.362143
7100.283240 -2.809138 0.099966 18.362141
7100.286871 -2.809031 0.099961 18.362138
7100.290502 -2.808923 0.099956 18.362135
7100.294134 -2.808816 0.099951 18.362132
7100.297765 -2.808709 0.099946 18.362129
7100.301396 -2.808601 0.099942 18.362126
7100.305028 -2.808494 0.099937 18.362123
7100.308659 -2.808386 0.099932 18.362120
7100.312290 -2.808279 0.099927 18.362118
7100.315921 -2.808172 0.099923 18.362115
7100.319553 -2.808064 0.099918 18.362112
7100.323184 -2.807957 0.099913 18.362109
7100.326815 -2.807850 0.099908 18.362106
7100.330446 -2.807742 0.099903 18.362103
7100.334078 -2.807635 0.099899 18.362100
7100.337709 -2.807528 0.099894 18.362097
7100.341340 -2.807420 0.099889 18.362095
7100.344972 -2.807313 0.099884 18.362092
7100.348603 -2.807205 0.099879 18.362089
7100.352234 -2.807098 0.099875 18.362086
7100.355865 -2.806991 0.099870 18.362083
7100.359497 -2.806883 0.099865 18.362080
7100.363128 -2.806776 0.099860 18.362077
7100.366759 -2.806669 0.099855 18.362074
7100.370391 -2.806561 0.099851 18.362072
7100.374022 -2.806454 0.099846 18.362069
7100.377653 -2.806347 0.099841 18.362066
7100.381284 -2.806239 0.099836 18.362063
7100.384916 -2.806132 0.099831 18.362060
7100.388547 -2.806024 0.099827 18.362057
7100.392178 -2.805917 0.099822 18.362054
