6000.095305 -34.991361 1.717848 18.451622 0.121768 18.385188
6000.160861 -34.989413 1.717754 18.382840 0.092197 18.385188
6000.235287 -34.987202 1.717647 18.435605 0.154982 18.385188
6002.072119 -34.932667 1.715029 18.351049 0.134077 18.385188
6002.169807 -34.929770 1.714894 18.402209 0.112108 18.385188
6003.063150 -34.903285 1.713655 18.453317 0.062193 18.385188
6003.099733 -34.902201 1.713605 18.335338 0.066404 18.385188
6003.173049 -34.900029 1.713506 18.373795 0.056773 18.385188
6003.248455 -34.897796 1.713404 18.030080 0.287511 18.385188
6004.152088 -34.871035 1.712177 18.779263 0.328495 18.385188
6004.222293 -34.868957 1.712084 18.882944 0.266117 18.385188
6006.039977 -34.815205 1.709685 18.457956 0.074162 18.385188
6006.081100 -34.813990 1.709632 18.472857 0.066701 18.385188
6006.145025 -34.812102 1.709551 18.482973 0.051356 18.385188
6006.215841 -34.810011 1.709461 18.459468 0.050551 18.385188
6007.039835 -34.785680 1.708404 18.514601 0.110609 18.385188
6007.075578 -34.784625 1.708359 18.386925 0.047838 18.385188
6007.139573 -34.782737 1.708279 18.394093 0.047644 18.385188
6007.209088 -34.780686 1.708193 18.418471 0.044893 18.385188
6012.060009 -34.637892 1.702369 18.702185 0.155456 18.385188
6012.138915 -34.635575 1.702280 18.447968 0.085612 18.385188
6012.207410 -34.633565 1.702204 18.421367 0.059093 18.385188
6014.201230 -34.575088 1.699995 18.365980 0.085413 18.385188
6018.065088 -34.462105 1.696000 18.367599 0.041391 18.385188
6018.134153 -34.460090 1.695933 18.523426 0.157701 18.385188
6018.207698 -34.457945 1.695863 18.354761 0.037237 18.385188
6019.056362 -34.433192 1.695036 18.429281 0.039610 18.385188
6019.127996 -34.431104 1.694969 18.360529 0.042320 18.385188
6019.205771 -34.428838 1.694896 18.440516 0.039543 18.385188
6020.040583 -34.404513 1.694103 18.384399 0.048482 18.385188
6020.114338 -34.402366 1.694035 18.420370 0.051318 18.385188
6020.189903 -34.400166 1.693966 18.405090 0.037242 18.385188
6021.069016 -34.374577 1.693154 18.423525 0.299116 18.385188
6022.036364 -34.346449 1.692284 18.378152 0.060427 18.385188
6022.105428 -34.344441 1.692224 18.404935 0.043205 18.385188
6022.174503 -34.342435 1.692164 18.424449 0.049197 18.385188
6022.243557 -34.340429 1.692104 18.391471 0.047339 18.385188
6023.035003 -34.317439 1.691410 18.401331 0.048358 18.385188
6023.114898 -34.315119 1.691342 18.363951 0.045092 18.385188
6023.192422 -34.312870 1.691277 18.396198 0.065942 18.385188
6024.037930 -34.288334 1.690556 18.430938 0.071209 18.385188
6024.109495 -34.286259 1.690498 18.357387 0.049400 18.385188
6024.181039 -34.284185 1.690439 18.414955 0.057677 18.385188
6025.023196 -34.259771 1.689741 18.530121 0.081973 18.385188
6025.092269 -34.257770 1.689686 18.511776 0.099695 18.385188
6025.161333 -34.255770 1.689631 18.340739 0.079659 18.385188
6025.230367 -34.253771 1.689576 18.378281 0.067946 18.385188
6026.033021 -34.230526 1.688929 18.332405 0.049966 18.385188
6026.102095 -34.228527 1.688876 18.434504 0.053424 18.385188
6026.171158 -34.226529 1.688822 18.399858 0.054069 18.385188
6026.240242 -34.224531 1.688769 18.436780 0.050583 18.385188
6029.022986 -34.144110 1.686664 18.323782 0.092884 18.385188
6030.181072 -34.110710 1.685845 18.431056 0.354121 18.385188
6030.993091 -34.087311 1.685283 18.467407 0.087607 18.385188
6031.085455 -34.084651 1.685222 18.381432 0.055637 18.385188
6031.155629 -34.082631 1.685176 18.455922 0.046886 18.385188
6031.224792 -34.080641 1.685130 18.388148 0.043866 18.385188
6031.994347 -34.058488 1.684614 18.425151 0.062273 18.385188
6032.085361 -34.055869 1.684556 18.326758 0.040331 18.385188
6032.155534 -34.053851 1.684511 18.493936 0.068346 18.385188
6032.225818 -34.051830 1.684467 18.384936 0.043672 18.385188
6033.151809 -34.025204 1.683871 18.647164 0.326640 18.385188
6034.157202 -33.996323 1.683247 18.718122 0.284666 18.385188
6034.229825 -33.994239 1.683204 18.520796 0.235693 18.385188
6035.033488 -33.971173 1.682719 18.383531 0.083844 18.385188
6035.976356 -33.944137 1.682170 18.544010 0.076524 18.385188
6036.061320 -33.941702 1.682123 18.363903 0.043387 18.385188
6036.132512 -33.939662 1.682083 18.408658 0.039204 18.385188
6036.201665 -33.937682 1.682045 18.447692 0.054616 18.385188
6036.980425 -33.915373 1.681606 18.461176 0.055588 18.385188
6037.071399 -33.912768 1.681558 18.427163 0.045500 18.385188
6037.141661 -33.910758 1.681521 18.362320 0.042454 18.385188
6037.213264 -33.908709 1.681483 18.358465 0.043952 18.385188
6037.977862 -33.886827 1.681067 18.447170 0.063487 18.385188
6038.070226 -33.884185 1.681020 18.388060 0.036895 18.385188
6038.140398 -33.882179 1.680984 18.341053 0.039588 18.385188
6038.210541 -33.880174 1.680949 18.396300 0.035750 18.385188
6038.972738 -33.858381 1.680550 18.407390 0.050743 18.385188
6039.077552 -33.855386 1.680498 18.410672 0.043979 18.385188
6039.147684 -33.853383 1.680464 18.412682 0.039616 18.385188
6039.223137 -33.851229 1.680427 18.373988 0.046362 18.385188
6039.967402 -33.829969 1.680052 18.403830 0.178578 18.385188
6040.050265 -33.827603 1.680013 18.355543 0.088034 18.385188
6040.120387 -33.825602 1.679980 18.378334 0.062429 18.385188
6040.190549 -33.823600 1.679947 18.410798 0.039953 18.385188
6040.267182 -33.821414 1.679911 18.568795 0.396564 18.385188
6040.986605 -33.800883 1.679562 18.364257 0.060157 18.385188
6041.106959 -33.797451 1.679508 18.392448 0.034946 18.385188
6041.182831 -33.795288 1.679474 18.397833 0.042906 18.385188
6041.255774 -33.793209 1.679441 18.411097 0.040252 18.385188
6041.989556 -33.772288 1.679100 18.436917 0.071896 18.385188
6042.090069 -33.769424 1.679057 18.472318 0.061193 18.385188
6042.162732 -33.767354 1.679026 18.343274 0.041538 18.385188
6042.235624 -33.765279 1.678994 18.349583 0.036896 18.385188
6042.994246 -33.743670 1.678657 18.379469 0.047060 18.385188
6043.107869 -33.740436 1.678610 18.488025 0.050510 18.385188
6043.178081 -33.738438 1.678581 18.366422 0.041108 18.385188
6043.253573 -33.736291 1.678550 18.400793 0.035635 18.385188
6045.936633 -33.660010 1.677464 18.723505 0.268866 18.385188
6045.975654 -33.658901 1.677450 18.981565 0.270879 18.385188
6046.094597 -33.655525 1.677407 18.409463 0.082960 18.385188
6046.164749 -33.653534 1.677382 18.471515 0.078070 18.385188
6046.241721 -33.651351 1.677354 18.828361 0.242325 18.385188
6047.942868 -33.603094 1.676740 18.985024 0.247146 18.385188
6048.210274 -33.595518 1.676654 18.475208 0.120807 18.385188
6048.281985 -33.593487 1.676630 18.487341 0.218567 18.385188
6048.933088 -33.575039 1.676409 18.737705 0.188977 18.385188
6048.974999 -33.573852 1.676396 18.296026 0.079104 18.385188
6049.092081 -33.570537 1.676360 18.389910 0.044713 18.385188
6049.163683 -33.568511 1.676338 18.405784 0.041930 18.385188
6049.240424 -33.566339 1.676314 18.370059 0.038069 18.385188
6049.926117 -33.546928 1.676093 18.434353 0.073997 18.385188
6049.965577 -33.545812 1.676081 18.400468 0.049154 18.385188
6050.038438 -33.543750 1.676060 18.387179 0.042503 18.385188
6050.155841 -33.540431 1.676026 18.386257 0.041282 18.385188
6050.234542 -33.538206 1.676003 18.357437 0.039866 18.385188
6050.971474 -33.517363 1.675778 18.391070 0.054369 18.385188
6051.086106 -33.514123 1.675747 18.391028 0.049256 18.385188
6051.156297 -33.512140 1.675728 18.366388 0.047680 18.385188
6051.230538 -33.510043 1.675708 18.380702 0.051312 18.385188
6051.251508 -33.509451 1.675702 18.376679 0.045591 18.385188
6051.266319 -33.509033 1.675698 18.412778 0.045961 18.385188
6051.284869 -33.508509 1.675692 18.341472 0.154359 18.385188
6051.923988 -33.490446 1.675506 18.547197 0.132027 18.385188
6051.925228 -33.490411 1.675506 18.525878 0.139282 18.385188
6051.964219 -33.489309 1.675495 18.388675 0.082675 18.385188
6052.089021 -33.485785 1.675463 18.401090 0.047449 18.385188
6052.158162 -33.483834 1.675446 18.414118 0.052345 18.385188
6052.232143 -33.481746 1.675426 18.380273 0.066601 18.385188
6052.920142 -33.462319 1.675237 18.594357 0.132400 18.385188
6052.921372 -33.462284 1.675237 18.508990 0.131093 18.385188
6052.958412 -33.461239 1.675228 18.552660 0.125278 18.385188
6053.071964 -33.458035 1.675200 18.474115 0.098960 18.385188
6053.142095 -33.456057 1.675183 18.339118 0.147850 18.385188
6053.212566 -33.454070 1.675166 18.437934 0.127000 18.385188
6053.909724 -33.434401 1.674985 18.172399 0.129598 18.385188
6053.910954 -33.434366 1.674985 18.410597 0.148984 18.385188
6053.949224 -33.433287 1.674976 18.444775 0.120857 18.385188
6054.062765 -33.430085 1.674950 18.300982 0.075204 18.385188
6054.132936 -33.428108 1.674934 18.422911 0.053105 18.385188
6054.203317 -33.426125 1.674918 18.400191 0.064287 18.385188
6054.275088 -33.424103 1.674901 18.420078 0.082188 18.385188
6054.949774 -33.405083 1.674737 18.319613 0.304259 18.385188
6058.907019 -33.293756 1.673931 18.492402 0.115691 18.385188
6059.040089 -33.290018 1.673909 18.460443 0.078204 18.385188
6059.237960 -33.284465 1.673878 18.440211 0.073603 18.385188
6060.896342 -33.237919 1.673605 17.775532 0.295887 18.385188
6062.281110 -33.199105 1.673413 18.361135 0.048927 18.385188
6064.127072 -33.147415 1.673184 18.696229 0.157097 18.385188
6064.227652 -33.144602 1.673174 18.015748 0.295090 18.385188
6065.165206 -33.118377 1.673073 18.341268 0.038155 18.385188
6065.234375 -33.116444 1.673067 18.404346 0.041827 18.385188
6065.875640 -33.098514 1.672999 18.536400 0.222082 18.385188
6065.911740 -33.097505 1.672996 18.775884 0.199501 18.385188
6065.980889 -33.095573 1.672991 18.410873 0.047781 18.385188
6066.090618 -33.092508 1.672983 18.454173 0.054361 18.385188
6066.160948 -33.090544 1.672977 18.454399 0.049205 18.385188
6066.235107 -33.088473 1.672972 18.410817 0.042207 18.385188
6066.877701 -33.070518 1.672910 18.474166 0.088840 18.385188
6066.922120 -33.069277 1.672907 18.442303 0.048201 18.385188
6066.991290 -33.067345 1.672902 18.454320 0.048560 18.385188
6067.102989 -33.064228 1.672895 18.373991 0.041282 18.385188
6067.173358 -33.062264 1.672891 18.418931 0.035798 18.385188
6067.245167 -33.060260 1.672886 18.417906 0.044054 18.385188
6067.921959 -33.041362 1.672829 18.408961 0.083753 18.385188
6068.151027 -33.034972 1.672816 18.412331 0.041894 18.385188
6068.222746 -33.032972 1.672812 18.341812 0.049417 18.385188
6068.291805 -33.031046 1.672807 18.435683 0.114619 18.385188
6068.871288 -33.014874 1.672763 18.410216 0.093045 18.385188
6068.916257 -33.013620 1.672760 18.481351 0.057843 18.385188
6069.042375 -33.010103 1.672755 18.365502 0.046908 18.385188
6069.136214 -33.007487 1.672750 18.381761 0.041350 18.385188
6069.185073 -33.006126 1.672748 18.385313 0.044488 18.385188
6069.216483 -33.005251 1.672746 18.388218 0.037080 18.385188
6069.868894 -32.987057 1.672703 18.484668 0.084295 18.385188
6069.914493 -32.985785 1.672701 18.420715 0.047246 18.385188
6069.983632 -32.983858 1.672698 18.407807 0.054377 18.385188
6070.095220 -32.980749 1.672695 18.383934 0.042169 18.385188
6070.165619 -32.978789 1.672692 18.428953 0.040279 18.385188
6070.237478 -32.976788 1.672689 18.377238 0.041099 18.385188
6070.908637 -32.958082 1.672651 18.840651 0.223220 18.385188
6070.977896 -32.956153 1.672649 18.336250 0.094849 18.385188
6071.090164 -32.953027 1.672646 18.489734 0.144177 18.385188
6071.165463 -32.950931 1.672643 18.398423 0.263670 18.385188
6071.249541 -32.948591 1.672640 18.455894 0.084577 18.385188
6072.944350 -32.901406 1.672574 18.584226 0.174961 18.385188
6073.020669 -32.899283 1.672573 18.441537 0.059301 18.385188
6073.096047 -32.897187 1.672572 18.336528 0.051960 18.385188
6073.222004 -32.893685 1.672570 18.403078 0.122295 18.385188
6074.962317 -32.845290 1.672528 18.401730 0.160241 18.385188
6075.911234 -32.818923 1.672515 18.365679 0.086369 18.385188
6075.997382 -32.816531 1.672516 18.365021 0.123860 18.385188
6076.150218 -32.812288 1.672517 18.421909 0.064805 18.385188
6076.887019 -32.791824 1.672509 18.638293 0.107067 18.385188
6076.958627 -32.789837 1.672510 18.348646 0.047829 18.385188
6077.075244 -32.786600 1.672512 18.349655 0.219363 18.385188
6077.196091 -32.783248 1.672513 18.507305 0.072152 18.385188
6078.023509 -32.760281 1.672511 18.431761 0.048400 18.385188
6078.102316 -32.758096 1.672513 18.397778 0.064048 18.385188
6078.206883 -32.755196 1.672514 18.352912 0.057596 18.385188
6078.278111 -32.753222 1.672515 18.523819 0.087712 18.385188
6078.869124 -32.736821 1.672513 18.602939 0.125440 18.385188
6078.950492 -32.734564 1.672515 18.391255 0.057719 18.385188
6079.027250 -32.732436 1.672517 18.420047 0.048846 18.385188
6079.119507 -32.729879 1.672519 18.401102 0.038498 18.385188
6079.254093 -32.726150 1.672521 18.344863 0.048960 18.385188
6080.289601 -32.697441 1.672534 18.642357 0.191245 18.385188
6081.892759 -32.653016 1.672557 18.418772 0.077344 18.385188
6081.972396 -32.650811 1.672560 18.328916 0.083818 18.385188
6082.085922 -32.647669 1.672565 18.495190 0.073499 18.385188
6082.164870 -32.645484 1.672568 18.357071 0.080005 18.385188
6082.247687 -32.643192 1.672570 18.471470 0.130829 18.385188
6085.123861 -32.563588 1.672647 18.523926 0.187456 18.385188
6085.206168 -32.561313 1.672650 18.695928 0.234833 18.385188
6085.862932 -32.543145 1.672666 18.264155 0.251580 18.385188
6087.857220 -32.488018 1.672735 18.437100 0.057812 18.385188
6087.937516 -32.485800 1.672739 18.319276 0.034509 18.385188
6088.006593 -32.483892 1.672743 18.459600 0.040601 18.385188
6088.103709 -32.481211 1.672748 18.348291 0.058233 18.385188
6088.176676 -32.479196 1.672752 18.432574 0.060030 18.385188
6088.245723 -32.477290 1.672754 18.506117 0.072687 18.385188
6088.871615 -32.459993 1.672772 18.503345 0.154960 18.385188
6089.849951 -32.432973 1.672809 18.465143 0.066157 18.385188
6089.922808 -32.430961 1.672813 18.548388 0.146121 18.385188
6089.991865 -32.429055 1.672817 18.414177 0.045800 18.385188
6090.171017 -32.424112 1.672826 18.389806 0.044399 18.385188
6090.215475 -32.422885 1.672828 18.605835 0.115702 18.385188
6090.259942 -32.421658 1.672830 18.544197 0.095385 18.385188
6090.848075 -32.405415 1.672847 18.487591 0.093180 18.385188
6090.921091 -32.403399 1.672851 18.361073 0.079187 18.385188
6091.910794 -32.376082 1.672888 18.317929 0.060703 18.385188
6091.988290 -32.373944 1.672893 18.420365 0.064427 18.385188
6092.162072 -32.369152 1.672902 18.378469 0.037794 18.385188
6092.231188 -32.367246 1.672905 18.490145 0.116996 18.385188
6092.836628 -32.350534 1.672922 18.395888 0.087328 18.385188
6092.908175 -32.348561 1.672926 18.419829 0.051193 18.385188
6092.985411 -32.346430 1.672930 18.473115 0.071408 18.385188
6093.096465 -32.343369 1.672936 18.665856 0.301135 18.385188
6093.207900 -32.340297 1.672941 18.543788 0.141217 18.385188
6094.135652 -32.314703 1.672974 18.414410 0.160828 18.385188
6094.276275 -32.310827 1.672979 18.542629 0.212391 18.385188
6094.836435 -32.295372 1.672994 18.439240 0.069517 18.385188
6094.908132 -32.293395 1.672998 18.380931 0.044433 18.385188
6094.977278 -32.291489 1.673002 18.417542 0.035427 18.385188
6095.100431 -32.288095 1.673008 18.441803 0.041807 18.385188
6095.241274 -32.284214 1.673013 18.501356 0.105621 18.385188
6097.850910 -32.212268 1.673090 18.342978 0.049354 18.385188
6097.920016 -32.210364 1.673093 18.346334 0.038863 18.385188
6098.000711 -32.208141 1.673096 18.337873 0.050066 18.385188
6098.091956 -32.205628 1.673100 18.425219 0.045561 18.385188
6098.171181 -32.203446 1.673103 18.359229 0.043945 18.385188
